local_year_month,Unnamed: 0,station_id,V1,organization,region,local,lat,long,date,chla,tss,secchi_m,acdom440,OWT,Rrs486,Rrs571,Rrs660,Rrs850,predicted
Nechad_Matchups_North_Sea_2009_08,1,AGID_1000,7,NAN,Indonesia,Nechad_Matchups_North_Sea,-0.88906,117.483,2009-08-20,18.7,132.0,0.15,,7.0,0.0113036513693866,0.0211603620654378,0.0221057169800507,0.0059644910445296,0.49038053
Nechad_Matchups_North_Sea_2009_08,2,AGID_1001,8,NAN,Indonesia,Nechad_Matchups_North_Sea,-0.83303,117.521,2009-08-25,6.3,52.0,0.2,,7.0,0.0128705261702519,0.023784723413575,0.0255325249081941,0.0076392277450776,0.41311318
Nechad_Matchups_North_Sea_2009_08,3,AGID_1002,9,NAN,Indonesia,Nechad_Matchups_North_Sea,-0.82403,117.511,2009-08-25,7.5,90.0,0.3,,7.0,0.0139515924392463,0.0242551257670815,0.0241313759010954,0.0049787128485167,0.5261152
Nechad_Matchups_North_Sea_2009_08,4,AGID_1003,10,NAN,Indonesia,Nechad_Matchups_North_Sea,-0.81375,117.498,2009-08-25,9.6,92.0,0.3,,7.0,0.0116299816560303,0.0222623779516062,0.0225146187449564,0.0037982853305554,0.48778018
Nechad_Matchups_North_Sea_2009_08,5,AGID_1004,11,NAN,Indonesia,Nechad_Matchups_North_Sea,-0.80692,117.488,2009-08-25,6.7,32.0,0.25,,7.0,0.011787892851724,0.0225320941039484,0.0229297767680177,0.0037810500251931,0.47873175
Nechad_Matchups_North_Sea_2009_08,6,AGID_1005,12,NAN,Indonesia,Nechad_Matchups_North_Sea,-0.79433,117.468,2009-08-25,5.8,22.0,0.3,,7.0,0.0107705923314827,0.0209282528554989,0.0206232889055243,0.0028027072800367,0.5223137
Nechad_Matchups_North_Sea_2009_08,7,AGID_1006,13,NAN,Indonesia,Nechad_Matchups_North_Sea,-0.78597,117.451,2009-08-25,3.2,18.0,0.5,,7.0,0.0112159113952845,0.0219987567378787,0.0221855936176338,0.0028382047847804,0.48575452
Nechad_Matchups_North_Sea_2009_08,8,AGID_1007,14,NAN,Indonesia,Nechad_Matchups_North_Sea,-0.74111,117.399,2009-08-25,5.0,38.0,0.15,,7.0,0.0146253135955279,0.0304951529234629,0.0344762311320233,0.0079859035608197,0.3030759
Nechad_Matchups_North_Sea_2009_08,9,AGID_1008,15,NAN,Indonesia,Nechad_Matchups_North_Sea,-0.67964,117.38,2009-08-25,11.5,58.0,0.1,,7.0,0.0143487832566755,0.0295979293376214,0.0352589956484811,0.0146329815869529,0.26066026
Nechad_Matchups_North_Sea_2009_08,10,AGID_1009,16,NAN,Indonesia,Nechad_Matchups_North_Sea,-0.63969,117.347,2009-08-25,9.6,66.0,0.1,,7.0,0.0133205761554443,0.0272552209354109,0.0321551410816672,0.012063318971092,0.27985486
