local_year_month,Unnamed: 0,station_id,V1,B1,B2,B3,B4,id,organization,region,local,lat,long,date,chla,tss,secchi,acdom440,OWT,predicted
Vietnam2_2017_04,95,AGID_2158,1292,0.0045987818331944,0.0123562020765533,0.0081765178376634,0.0034201259098666,AGID_2158,NAN,Vietnam,Vietnam2,20.968258,105.832333,2017-04-01,91.2,,0.260276721,,,0.3066436
Vietnam2_2017_04,96,AGID_2159,1293,0.0080749168554401,0.0224492334505244,0.0164201897784488,0.0097597309467965,AGID_2159,NAN,Vietnam,Vietnam2,20.968258,105.832333,2017-04-01,101.3,,0.258246023,,,0.44375056
Vietnam2_2017_04,97,AGID_2160,1295,0.004780652812407,0.0113504097326865,0.0076615068853384,0.0065673397359047,AGID_2160,NAN,Vietnam,Vietnam2,20.968258,105.832333,2017-04-01,30.3,,0.216914748,,,0.69972813
Vietnam2_2017_04,98,AGID_2161,1296,0.0049217900900244,0.0125530666778038,0.0077683573064913,0.0070314072518236,AGID_2161,NAN,Vietnam,Vietnam2,20.968258,105.832333,2017-04-01,30.4,,0.252416974,,,0.33007807
Vietnam2_2017_04,99,AGID_2162,1297,0.0036433084900006,0.009565011018789,0.0064186684032777,0.0062393519532223,AGID_2162,NAN,Vietnam,Vietnam2,20.968258,105.832333,2017-04-01,30.9,,0.246,,,0.25870508
Vietnam2_2017_04,100,AGID_2163,1298,0.0054727477885096,0.0116998132526918,0.0094879016166304,0.0031040190062269,AGID_2163,NAN,Vietnam,Vietnam2,20.968258,105.832333,2017-04-01,50.4,,0.53421632,,,0.9432608
Vietnam2_2017_04,101,AGID_2164,1299,0.0046118081777424,0.0103353966021071,0.0080323457585439,0.0026722914378948,AGID_2164,NAN,Vietnam,Vietnam2,20.968258,105.832333,2017-04-01,51.0,,0.530094201,,,0.95992357
Vietnam2_2017_04,102,AGID_2165,1300,0.0087166432347032,0.0231883409485516,0.0166180379149499,0.0102556788928484,AGID_2165,NAN,Vietnam,Vietnam2,20.968258,105.832333,2017-04-01,89.4,,0.28764,,,0.42440856
Vietnam2_2017_04,103,AGID_2166,1301,0.0082661129866079,0.0195125491409296,0.017467796679991,0.007406896395698,AGID_2166,NAN,Vietnam,Vietnam2,20.968258,105.832333,2017-04-01,59.7,,0.43655004,,,0.46567225
Vietnam2_2017_04,104,AGID_2167,1302,0.0073994398754836,0.016628579811869,0.0134875825512319,0.0053243871885206,AGID_2167,NAN,Vietnam,Vietnam2,20.968258,105.832333,2017-04-01,64.9,,0.335985592,,,0.5701639
Vietnam2_2017_04,105,AGID_2168,1303,0.009366224845158,0.0159988529612375,0.0121827349544296,0.0048651593354335,AGID_2168,NAN,Vietnam,Vietnam2,20.968258,105.832333,2017-04-01,82.1,,0.283266003,,,0.71296215
Vietnam2_2017_04,106,AGID_2169,1304,0.0047203449688411,0.0101625987242383,0.0078454470407545,0.0026882843456433,AGID_2169,NAN,Vietnam,Vietnam2,20.968258,105.832333,2017-04-01,51.7,,0.38264927,,,1.0114591
Vietnam2_2017_04,107,AGID_2170,1306,0.0067294970307124,0.013366702392911,0.0095286891222036,0.0038343150221135,AGID_2170,NAN,Vietnam,Vietnam2,20.968258,105.832333,2017-04-01,106.3,,0.286054745,,,0.7315943
Vietnam2_2019_03,108,AGID_2171,1307,0.0115434567516963,0.0222723413850394,0.0161201337423834,0.0025154836139061,AGID_2171,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-03-21,93.8,,0.295479295,,,0.47244364
Vietnam2_2019_03,109,AGID_2172,1308,0.0091099514267751,0.019706218001611,0.0140522813185942,0.0045075361185185,AGID_2172,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-03-21,94.6,,0.277055523,,,0.4853673
